Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
Ticker,XLV,XLV,XLV,XLV,XLV,,,
Date,,,,,,,,
2025-06-20,130.276611328125,131.45558213374503,130.08993807721163,131.35732832018203,13744900,130.276611328125,130.276611328125,130.276611328125
2025-06-23,130.4641571044922,131.0367164863841,129.29929075843845,130.36543425613462,14181600,130.29447283063615,130.28396606445312,130.27847745525304
2025-06-24,132.06338500976562,132.3595385371233,130.30622649390253,130.80967694631474,11272900,130.46294065721992,130.35374719956343,130.2962377294273
2025-06-25,132.1818389892578,132.5668340518287,131.06634897170287,131.80672525072333,11996400,130.62664526027115,130.4254370736691,130.31499993101764
2025-06-26,132.49774169921875,133.4256823902137,132.03377135372128,132.4582465285839,13177700,130.8048449211233,130.50670392172987,130.33671875458182
2025-06-27,132.21145629882812,133.39607042668854,131.9844117849524,132.5964664344788,13818500,130.93880790947614,130.57355695612588,130.3553728594997
2025-06-30,133.0604248046875,133.21837536712565,132.0831377084652,132.18184551274302,12407700,131.14086666140102,130.67108118548126,130.38228879925282
2025-07-01,134.95579528808594,135.99231003231722,132.73466644245775,132.85312182739983,21204300,131.50419319727578,130.83910918950497,130.4277963265049
2025-07-02,133.6231231689453,134.54118260527653,133.50466777406265,134.284524228699,13720400,131.7059960517205,130.94828620830654,130.45959062344463
2025-07-03,133.7613067626953,134.1561680637348,133.43553941099083,133.81066819107352,7282700,131.9017399289562,131.05860073985122,130.4924435203526
2025-07-07,132.6359405517578,133.71195044173513,131.93504439319838,133.71195044173513,14052300,131.97166379779446,131.12045720306324,130.5137718490233
2025-07-08,133.2381134033203,134.47207384080903,132.2904251596118,132.53721724710954,19485900,132.09227804593976,131.2035025442498,130.54087972518545
2025-07-09,133.75144958496094,134.17592475925383,132.69517218531166,133.5145237504523,13963900,132.2502943829894,131.3034220360424,130.57282569393945
2025-07-10,134.57078552246094,135.8639735434474,133.26771617847947,133.77116657247646,17668300,132.47129353912956,131.4315539374706,130.6126063887506
2025-07-11,133.45529174804688,134.13644032014375,132.62607394853487,134.13644032014375,14246600,132.56500765426455,131.51091620455202,130.6408918152113
2025-07-14,133.29734802246094,133.57375396978532,132.6754271094839,132.92221920980884,11095400,132.63475435599753,131.58097235427394,130.66732421528343
2025-07-15,130.89852905273438,133.73169739312718,130.7701923472553,133.49477156677975,17095600,132.46939956521058,131.55420987186062,130.6696247609297
2025-07-16,132.52735900878906,132.69517583088702,131.29339849660295,131.431601471448,14142100,132.47491951221807,131.5923725831127,130.68810967881888
2025-07-17,131.01698303222656,131.96465620148686,130.58262655340167,131.5796611521636,15740900,132.33606841888553,131.56980828699952,130.69138205049458
2025-07-18,130.1482696533203,131.53031435992563,129.97058658328166,131.362497550558,13245500,132.12770663168885,131.51406167391406,130.6859779470401
2025-07-21,129.40789794921875,130.62212588912115,129.34867025712478,130.21738324248702,9468700,131.86867723335837,131.43146701804366,130.67326073313143
2025-07-22,131.81658935546875,132.09299529007535,129.6250744003781,129.6250744003781,16681900,131.86371648308318,131.44656985480543,130.6846371373338
2025-07-23,134.5214385986328,134.57080002995215,133.07029988320903,133.52438890016148,16624000,132.11683287504027,131.56715294279866,130.72281426630195
2025-07-24,134.01797485351562,135.1729600592382,133.8007966032436,134.38323739969724,11054800,132.29789401584745,131.66326360596403,130.75560193383643
2025-07-25,134.72872924804688,134.94590748534347,133.99823432531593,134.50168475014348,9539900,132.52940213319977,131.78347794486925,130.79513553895296
2025-07-28,133.5540008544922,134.63989207615973,133.1986196422186,134.3930999860529,9780300,132.62698296379904,131.85291021583487,130.82258693512748
2025-07-29,132.7050323486328,133.36644839003625,131.23416116642005,132.18183433492052,14967600,132.6344162385451,131.88632677006223,130.84131773526187
2025-07-30,132.46812438964844,133.45529274779412,131.92517878006956,133.14927296684795,11634600,132.61857891960256,131.90914236298718,130.8575048661513
2025-07-31,128.75636291503906,132.07324923164398,128.3121401623586,131.3131404341884,26441600,132.25074882392983,131.7855039532637,130.8365979810656
2025-08-01,129.4473876953125,129.7139122985678,128.19367970087697,129.0228974814356,20736200,131.98376204977578,131.69381311961857,130.82277499314768
2025-08-04,131.30325317382812,131.3624959261018,129.67443146664263,129.70404531128287,11331000,131.91895168063792,131.67849704331306,130.82755587056738
2025-08-05,130.7998046875,131.2440274266702,130.34570062464138,130.7504432580381,14319200,131.81236625272004,131.6440385195557,130.8272797393926
2025-08-06,128.83534240722656,130.3555901778651,128.67740691116862,130.24700105139092,14342800,131.52884017219685,131.53389357397415,130.80745946743073
2025-08-07,127.35457611083984,128.56880395709553,126.31805392165153,128.1048336541509,24421900,131.13129121397236,131.3699987714983,130.77310241910646
2025-08-08,128.4898223876953,128.76622829126322,127.57174808706533,127.57174808706533,13747100,130.87972275432693,131.25705067801584,130.75038321481384
2025-08-11,128.6181640625,129.63496137130235,128.47009482786558,128.6181640625,14474000,130.66433621224817,131.15356492838777,130.72916710384555
2025-08-12,129.50662231445312,129.54610242197603,128.46022624066424,128.6675231653991,17219500,130.5540777457915,131.0889789435276,130.7170024790755
2025-08-13,131.57965087890625,131.65862614734408,129.96069553341138,130.12852739321193,15069900,130.65175137751672,131.10822098020913,130.72558604524298
2025-08-14,132.24105834960938,132.37926129472382,130.71094463106206,131.35259793416677,15464000,130.80311394628745,131.15264597508758,130.7406653716546
2025-08-15,134.46221923828125,134.84721432563825,133.44542189167692,133.74157543495036,13929600,131.15160016457259,131.28243316187948,130.77769575838718
2025-08-18,134.1463165283203,135.42963849205688,134.07722257140094,134.77810371712982,12572000,131.43681124683428,131.39474231350462,130.81121437301337
2025-08-19,135.00514221191406,135.45924629438366,134.03772141725423,134.1265629563263,13578200,131.7766522911276,131.53632662324617,130.8529449982761
2025-08-20,135.7356414794922,136.43653760139406,135.25192358899693,135.25192358899693,14607000,132.15369888049565,131.7010056372166,130.9015290428653
2025-08-21,135.2815399169922,136.6833321865351,135.18283212280858,135.44937178679132,13218900,132.45158850301914,131.84141874622742,130.94511124061782
2025-08-22,136.3970489501953,137.23614807189773,136.0318014812864,136.0318014812864,11898600,132.82734664084543,132.0200709110889,130.99935937703154
